AFO060	1	002 (AFO619) 	 869972505 - B38 A15 TUE1	84.275	86
AFO060	1	002 (AFO619) 	 874202202 - B38 A15 TUE1 FTA	84.82307692	86
AFO060	1	003 (AFO606) 	 557608701 - BLUMTASTER-AFO060	171.0658537	420
AFO060	1	003 (AFO615) 	 851333313 - B37 C	190.2338028	190
AFO060	1	003 (AFO615) 	 851434009 - B37 D	190.5216216	190
AFO060	1	003 (AFO615) 	 857586909 - B37 C schaWaPu	200.5166667	220
AFO060	1	003 (AFO615) 	 858070507 - B37 C15 TUE1	186.3193023	186
AFO060	1	003 (AFO615) 	 858114710 - B37 D schaWaPu	186.0708333	220
AFO060	1	003 (AFO615) 	 865091908 - B48 B20 TUE1	165.0979583	165
AFO060	1	003 (AFO615) 	 865091909 - B48 B20 TUE1	165.5267635	165
AFO060	1	003 (AFO615) 	 869972505 - B38 A15 TUE1	179.4627002	186
AFO060	1	003 (AFO615) 	 874202202 - B38 A15 TUE1 FTA	176.9982729	186
AFO060	1	003 (AFO619) 	 101937802 - B48 B20 EDN BBG 2.2	81.86666667	194
AFO060	1	003 (AFO619) 	 851333313 - B37 C	85.12	86
AFO060	1	003 (AFO619) 	 851434009 - B37 D	84.425	86
AFO060	1	003 (AFO619) 	 857586909 - B37 C schaWaPu	81	86
AFO060	1	003 (AFO619) 	 858070507 - B37 C15 TUE1	85.875	86
AFO060	1	003 (AFO619) 	 865091908 - B48 B20 TUE1	89.28820225	194
AFO060	1	003 (AFO619) 	 865091909 - B48 B20 TUE1	95.68333333	194
AFO060	1	003 (AFO619) 	 869972505 - B38 A15 TUE1	85.06315789	86
AFO060	1	003 (AFO619) 	 874202202 - B38 A15 TUE1 FTA	89.66428571	86
AFO060	1	004 (AFO606) 	 557608701 - BLUMTASTER-AFO060	167.2789474	420
AFO060	1	004 (AFO615) 	 851333313 - B37 C	189.86	190
AFO060	1	004 (AFO615) 	 851434009 - B37 D	189.8981132	190
AFO060	1	004 (AFO615) 	 857586909 - B37 C schaWaPu	196.380303	220
AFO060	1	004 (AFO615) 	 858070507 - B37 C15 TUE1	186.2231987	186
AFO060	1	004 (AFO615) 	 858114710 - B37 D schaWaPu	191.25625	220
AFO060	1	004 (AFO615) 	 865091908 - B48 B20 TUE1	165.1340847	165
AFO060	1	004 (AFO615) 	 865091909 - B48 B20 TUE1	166.5318182	165
AFO060	1	004 (AFO615) 	 869972505 - B38 A15 TUE1	176.7921107	186
AFO060	1	004 (AFO615) 	 874202202 - B38 A15 TUE1 FTA	175.3773973	186
AFO060	1	004 (AFO616) 	 865091908 - B48 B20 TUE1	107.6	194
AFO060	1	004 (AFO619) 	 101937802 - B48 B20 EDN BBG 2.2	92.825	194
AFO060	1	004 (AFO619) 	 851333313 - B37 C	85.37777778	86
AFO060	1	004 (AFO619) 	 857586909 - B37 C schaWaPu	85.625	86
AFO060	1	004 (AFO619) 	 858070507 - B37 C15 TUE1	85.4163522	86
AFO060	1	004 (AFO619) 	 865091908 - B48 B20 TUE1	95.26243386	194
AFO060	1	004 (AFO619) 	 865091909 - B48 B20 TUE1	97.975	194
AFO060	1	004 (AFO619) 	 869972505 - B38 A15 TUE1	85.39615385	86
AFO060	1	004 (AFO619) 	 874202202 - B38 A15 TUE1 FTA	85.45882353	86
AFO060	1	005 (AFO606) 	 557608701 - BLUMTASTER-AFO060	163.9918919	420
AFO060	1	005 (AFO615) 	 851333313 - B37 C	190.0590164	190
AFO060	1	005 (AFO615) 	 851434009 - B37 D	189.4923077	190
AFO060	1	005 (AFO615) 	 857586909 - B37 C schaWaPu	196.0636364	220
AFO060	1	005 (AFO615) 	 858070507 - B37 C15 TUE1	186.0893103	186
AFO060	1	005 (AFO615) 	 858114710 - B37 D schaWaPu	185.5833333	220
AFO060	1	005 (AFO615) 	 865091908 - B48 B20 TUE1	165.1406685	165
AFO060	1	005 (AFO615) 	 865091909 - B48 B20 TUE1	165.0913765	165
AFO060	1	005 (AFO615) 	 869972505 - B38 A15 TUE1	176.2917857	186
AFO060	1	005 (AFO615) 	 874202202 - B38 A15 TUE1 FTA	174.2699463	186
AFO060	1	005 (AFO616) 	 858070507 - B37 C15 TUE1	84.1	86
AFO060	1	005 (AFO619) 	 101937802 - B48 B20 EDN BBG 2.2	85.55	194
AFO060	1	005 (AFO619) 	 851333313 - B37 C	85.53333333	86
AFO060	1	005 (AFO619) 	 851434009 - B37 D	85	86
AFO060	1	005 (AFO619) 	 857586909 - B37 C schaWaPu	84	86
AFO060	1	005 (AFO619) 	 858070507 - B37 C15 TUE1	84.81935484	86
AFO060	1	005 (AFO619) 	 858114710 - B37 D schaWaPu	84.5	86
AFO060	1	005 (AFO619) 	 865091908 - B48 B20 TUE1	92.05801887	194
AFO060	1	005 (AFO619) 	 865091909 - B48 B20 TUE1	88.7	194
AFO060	1	005 (AFO619) 	 869972505 - B38 A15 TUE1	84.10666667	86
AFO060	1	005 (AFO619) 	 874202202 - B38 A15 TUE1 FTA	84.62857143	86
AFO060	2	001 (AFO603) 	 851333313 - B37 C	93.73333333	86
AFO060	2	001 (AFO603) 	 851434009 - B37 D	94.45	86
AFO060	2	001 (AFO603) 	 857586909 - B37 C schaWaPu	86.1	86
